belongs_to_collection,budget,genres,id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,release_year,cast,keywords,cast_size,crew_size,director,text,weighted_rating,ROI
1,125000000.0,"['Action', 'Thriller', 'Crime']",51497,en,"Former cop Brian O'Conner partners with ex-con Dom Toretto on the opposite side of the law. Since Brian and Mia Toretto broke Dom out of custody, they've blown across many borders to elude authorities. Now backed into a corner in Rio de Janeiro, they must pull one last job in order to gain their freedom.",1.420361,"['Universal Pictures', 'Original Film', 'One Race Productions']",2011-04-20,626137675.0,130.0,Released,Get the Fifth Gear.,Fast Five,7.1,2491.0,2011.0,"['vindiesel', 'paulwalker', 'jordanabrewster']","['brazil', 'fbi', 'freedom', 'escapefromprison', 'carcrash', 'heist', 'organizedcrim', 'ontherun', 'money', 'fugit', 'policechas', 'escapedconvict', 'car', 'imax', 'automobilerac', 'duringcreditssting']",36,146,"['justinlin', 'justinlin', 'justinlin']",brazil fbi freedom escapefromprison carcrash heist organizedcrim ontherun money fugit policechas escapedconvict car imax automobilerac duringcreditssting vindiesel paulwalker jordanabrewster justinlin justinlin justinlin Action Thriller Crime,7.075026163346523,5.0091014
0,6800000.0,"['Drama', 'War', 'Mystery']",46738,fr,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",8.596012,"['TS Productions', 'Micro scope', 'Phi Group']",2010-09-04,7103838.0,130.0,Released,The search began at the opening of their mother's will.,Incendies,7.9,496.0,2010.0,"['lubnaazabal', 'mélissadésormeaux-poulin', 'maximgaudette']","['prison', 'middleeast', 'rape', 'muslim', 'militia', 'interpret', 'son', 'christian', 'orphanag', 'swimmingpool', 'massacr', 'politicalassassin', 'twin', 'will']",23,69,"['denisvilleneuve', 'denisvilleneuve', 'denisvilleneuve']",prison middleeast rape muslim militia interpret son christian orphanag swimmingpool massacr politicalassassin twin will lubnaazabal mélissadésormeaux-poulin maximgaudette denisvilleneuve denisvilleneuve denisvilleneuve Drama War Mystery,7.729973801531672,1.0446820588235295
0,35000000.0,"['Comedy', 'Drama', 'Romance']",49022,en,"Though Rachel (Ginnifer Goodwin) is a successful attorney and a loyal, generous friend, she is still single. After one drink too many at her 30th-birthday celebration, Rachel unexpectedly falls into bed with her longtime crush, Dex -- who happens to be engaged to her best friend, Darcy (Kate Hudson). Ramifications of the liaison threaten to destroy the women's lifelong friendship, while Ethan (John Krasinski), Rachel's confidant, harbors a potentially explosive secret of his own.",5.47309,"['Alcon Entertainment', 'Wild Ocean Films', '2S Films']",2011-05-05,59901913.0,112.0,Released,It's a thin line between love and friendship.,Something Borrowed,5.9,304.0,2011.0,"['katehudson', 'ginnifergoodwin', 'johnkrasinski']","['newyork', 'alcohol', 'basedonnovel', 'secret', 'cheat', 'birthday', 'destroy', 'friend', 'crush', 'lawyer', 'bestfriend', 'wed', 'pregnanc', 'relationship', 'celebr', 'rose', 'lie', 'flashback', 'engag']",13,5,"['lukegreenfield', 'lukegreenfield', 'lukegreenfield']",newyork alcohol basedonnovel secret cheat birthday destroy friend crush lawyer bestfriend wed pregnanc relationship celebr rose lie flashback engag katehudson ginnifergoodwin johnkrasinski lukegreenfield lukegreenfield lukegreenfield Comedy Drama Romance,5.834265748121882,1.7114832285714285
0,32500000.0,"['Comedy', 'Romance']",55721,en,"Annie’s life is a mess. But when she finds out her lifetime best friend is engaged, she simply must serve as Lillian’s maid of honor. Though lovelorn and broke, Annie bluffs her way through the expensive and bizarre rituals. With one chance to get it perfect, she’ll show Lillian and her bridesmaids just how far you’ll go for someone you love.",6.810991,"['Universal Pictures', 'Relativity Media', 'Apatow Productions']",2011-04-28,288383523.0,125.0,Released,Save the date,Bridesmaids,6.5,1697.0,2011.0,"['kristenwiig', 'rosebyrne', 'mayarudolph']","['competit', 'jealousi', 'fight', 'materi', 'bridesmaid', 'femalefriendship', 'wealth', 'motherdaughterrelationship', 'weddingparti', 'sexualhumor', 'bestfriend', 'maidofhonor', 'drunk', 'weddingdress', 'groupoffriend', 'casualsex', 'vaniti', 'girlfight', 'missingwoman']",27,39,"['paulfeig', 'paulfeig', 'paulfeig']",competit jealousi fight materi bridesmaid femalefriendship wealth motherdaughterrelationship weddingparti sexualhumor bestfriend maidofhonor drunk weddingdress groupoffriend casualsex vaniti girlfight missingwoman kristenwiig rosebyrne mayarudolph paulfeig paulfeig paulfeig Comedy Romance,6.475355709361039,8.87333916923077
0,60000000.0,"['Action', 'Science Fiction', 'Fantasy', 'Thriller', 'Horror']",38321,en,"In an alternate world, humanity and vampires have warred for centuries. After the last Vampire War, the veteran Warrior Priest lives in obscurity with other humans inside one of the Church's walled cities. When the Priest's niece is kidnapped by vampires, the Priest breaks his vows to hunt them down. He is accompanied by the niece's boyfriend, who is a wasteland sheriff, and a former Warrior Priestess.",8.259952,"['Screen Gems', 'Stars Road Entertainment', 'Buckaroo Entertainment']",2011-05-05,78309131.0,87.0,Released,Vampire Killer,Priest,5.4,710.0,2011.0,"['paulbettany', 'karlurban', 'camgigandet']","['vampir', 'crucifixion', 'post-apocalypt', 'dystopia', 'vampirehunt', 'niec', 'darkhero']",11,17,"['scottstewart', 'scottstewart', 'scottstewart']",vampir crucifixion post-apocalypt dystopia vampirehunt niec darkhero paulbettany karlurban camgigandet scottstewart scottstewart scottstewart Action Science Fiction Fantasy Thriller Horror,5.392907501494387,1.3051521833333333
0,21000000.0,['Drama'],50780,en,"Suffering from a severe case of depression, toy company CEO Walter Black (Mel Gibson) begins using a beaver hand puppet to help him open up to his family. With his father seemingly going insane, adolescent son Porter (Anton Yelchin) pushes for his parents to get a divorce. Jodie Foster directs and co-stars as Walter's wife in this dark comedy that also features Riley Thomas Stewart and Jennifer Lawrence.",5.484379,"['Summit Entertainment', 'Participant Media', 'Imagenation Abu Dhabi FZ']",2011-02-11,970816.0,91.0,Released,He's here to save Walter's life.,The Beaver,6.2,281.0,2011.0,"['jodiefoster', 'melgibson', 'jenniferlawrence']","['puppet', 'womandirector']",7,17,"['jodiefoster', 'jodiefoster', 'jodiefoster']",puppet womandirector jodiefoster melgibson jenniferlawrence jodiefoster jodiefoster jodiefoster Drama,6.0972028120674615,0.04622933333333333
1,380000000.0,"['Adventure', 'Action', 'Fantasy']",1865,en,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",27.88772,"['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Moving Picture Company (MPC)']",2011-05-14,1045713802.0,136.0,Released,Live Forever Or Die Trying.,Pirates of the Caribbean: On Stranger Tides,6.4,5068.0,2011.0,"['johnnydepp', 'penélopecruz', 'ianmcshane']","['sea', 'captain', 'mutini', 'sword', 'primeminist', 'sail', 'silver', 'ship', 'duke', 'mermaid', 'pirat', 'soldier', 'battl', 'swashbuckl', 'aftercreditssting', '3d']",36,39,"['robmarshall', 'robmarshall', 'robmarshall']",sea captain mutini sword primeminist sail silver ship duke mermaid pirat soldier battl swashbuckl aftercreditssting 3d johnnydepp penélopecruz ianmcshane robmarshall robmarshall robmarshall Adventure Action Fantasy,6.392301800629692,2.7518784263157894
0,30000000.0,"['Fantasy', 'Comedy', 'Romance']",59436,en,A romantic comedy about a family traveling to the French capital for business. The party includes a young engaged couple forced to confront the illusion that a life different from their own is better.,11.43256,"['Gravier Productions', 'Televisió de Catalunya (TV3)', 'Versátil Cinema']",2011-05-11,151119219.0,94.0,Released,,Midnight in Paris,7.4,2049.0,2011.0,"['owenwilson', 'rachelmcadams', 'kurtfuller']","['pari', 'painter', 'detect', 'basedonnovel', 'screenwrit', 'forbiddenlov', 'timetravel', 'midnight', 'nostalgia', 'past', 'sculptur', 'hemingway']",43,66,"['woodyallen', 'woodyallen', 'woodyallen']",pari painter detect basedonnovel screenwrit forbiddenlov timetravel midnight nostalgia past sculptur hemingway owenwilson rachelmcadams kurtfuller woodyallen woodyallen woodyallen Fantasy Comedy Romance,7.364834975342283,5.0373073
0,32000000.0,"['Drama', 'Fantasy']",8967,en,"The impressionistic story of a Texas family in the 1950s. The film follows the life journey of the eldest son, Jack, through the innocence of childhood to his disillusioned adult years as he tries to reconcile a complicated relationship with his father. Jack finds himself a lost soul in the modern world, seeking answers to the origins and meaning of life while questioning the existence of faith.",11.204539,"['Fox Searchlight Pictures', 'Plan B Entertainment', 'River Road Entertainment']",2011-05-18,54674226.0,139.0,Released,Nothing stands still.,The Tree of Life,6.5,1009.0,2011.0,"['bradpitt', 'seanpenn', 'jessicachastain']","['philosophi', 'fathersonrelationship', 'redhair', 'brothersisterrelationship', 'sun', 'telegram', 'tree', 'meteor', 'afterlif', 'deathofachild', 'independentfilm', 'spiritu', 'outerspac', 'dinosaur', 'voiceov', 'verylittledialogu', 'tarkovskyesqu']",18,31,"['terrencemalick', 'terrencemalick', 'terrencemalick']",philosophi fathersonrelationship redhair brothersisterrelationship sun telegram tree meteor afterlif deathofachild independentfilm spiritu outerspac dinosaur voiceov verylittledialogu tarkovskyesqu bradpitt seanpenn jessicachastain terrencemalick terrencemalick terrencemalick Drama Fantasy,6.459115027407392,1.7085695625
1,80000000.0,['Comedy'],45243,en,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.",21.893532,"['Legendary Pictures', 'Living Films', 'Green Hat Films']",2011-05-25,254455986.0,102.0,Released,The Wolfpack Is Back,The Hangover Part II,6.2,3836.0,2011.0,"['bradleycooper', 'edhelms', 'zachgalifianakis']","['sunglass', 'interpol', 'undercovercop', 'hangov', 'duringcreditssting']",24,4,"['toddphillips', 'toddphillips', 'toddphillips']",sunglass interpol undercovercop hangov duringcreditssting bradleycooper edhelms zachgalifianakis toddphillips toddphillips toddphillips Comedy,6.191608392821833,3.180699825
0,14350531.0,"['Action', 'Comedy', 'Science Fiction']",59678,en,A teen gang in a grim South London housing estate must team up with the other residents to protect their neighbourhood from a terrifying alien invasion.,9.93263,"['UK Film Council', 'Studio Canal', 'Film4']",2011-05-12,3964682.0,88.0,Released,Inner City vs. Outer Space,Attack the Block,6.3,748.0,2011.0,"['nickfrost', 'jodiewhittaker', 'johnboyega']","['streetgang', 'firework', 'chase', 'meteor', 'playground', 'arrest', 'cannabi', 'mope', 'carsetonfir', 'carcrash', 'alien', 'socialsatir', 'crime', 'race']",32,28,"['joecornish', 'joecornish', 'joecornish']",streetgang firework chase meteor playground arrest cannabi mope carsetonfir carcrash alien socialsatir crime race nickfrost jodiewhittaker johnboyega joecornish joecornish joecornish Action Comedy Science Fiction,6.254171249825438,0.2762742368209232
1,150000000.0,"['Animation', 'Family']",49444,en,"Po is now living his dream as The Dragon Warrior, protecting the Valley of Peace alongside his friends and fellow kung fu masters, The Furious Five - Tigress, Crane, Mantis, Viper and Monkey. But Po’s new life of awesomeness is threatened by the emergence of a formidable villain, who plans to use a secret, unstoppable weapon to conquer China and destroy kung fu. It is up to Po and The Furious Five to journey across China to face this threat and vanquish it. But how can Po stop a weapon that can stop kung fu? He must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed.",11.481921,['DreamWorks Animation'],2011-05-25,665692281.0,91.0,Released,Prepare for the Year of Awesomeness!,Kung Fu Panda 2,6.7,1925.0,2011.0,"['jackblack', 'angelinajolie', 'dustinhoffman']","['martialart', 'hope', 'panda', 'mission', 'womandirector']",32,23,"['jenniferyuhnelson', 'jenniferyuhnelson', 'jenniferyuhnelson']",martialart hope panda mission womandirector jackblack angelinajolie dustinhoffman jenniferyuhnelson jenniferyuhnelson jenniferyuhnelson Animation Family,6.674753106435366,4.43794854
1,160000000.0,"['Action', 'Science Fiction', 'Adventure']",49538,en,"Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known.",0.738633,"['Ingenious Film Partners', 'Ingenious Media', 'Twentieth Century Fox Film Corporation']",2011-05-24,353624124.0,132.0,Released,Witness the moment that will change our world.,X-Men: First Class,7.1,5252.0,2011.0,"['jamesmcavoy', 'michaelfassbender', 'jenniferlawrence']","['cia', 'mutant', 'mine', 'marvelcom', 'superhero', 'basedoncom', 'superhuman', 'historicalfict', 'nuclearwar', 'cubanmissilecrisi', 'worldwariii', '1960s']",41,45,"['matthewvaughn', 'matthewvaughn', 'matthewvaughn']",cia mutant mine marvelcom superhero basedoncom superhuman historicalfict nuclearwar cubanmissilecrisi worldwariii 1960s jamesmcavoy michaelfassbender jenniferlawrence matthewvaughn matthewvaughn matthewvaughn Action Science Fiction Adventure,7.0880681083059045,2.210150775
0,5000000.0,"['Comedy', 'Drama', 'Romance']",45658,en,"When an alcoholic relapses, causing him to lose his wife and his job, he holds a yard sale on his front lawn in an attempt to start over. A new neighbor might be the key to his return to form.",4.779994,"['Birdsong Pictures', 'IM Global']",2010-10-15,2614773.0,97.0,Released,Lost is a good place to find yourself,Everything Must Go,6.0,210.0,2010.0,"['rebeccahall', 'willferrell', 'glennhowerton']","['alcohol', 'arizona', 'beer', 'playboy', 'independentfilm', 'salesman', 'pregnant', 'repoman']",17,22,"['danrush', 'danrush', 'danrush']",alcohol arizona beer playboy independentfilm salesman pregnant repoman rebeccahall willferrell glennhowerton danrush danrush danrush Comedy Drama Romance,5.895167708625786,0.5229546
